fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,tasty
-1.7923265903940142,-1.1609844259783102,-0.10771072536346496,-0.5241661998139866,0.33014380592202364,-0.2749309815569199,0.10741078585895428,-0.5547542965280954,0.4463367627054749,-0.6382195990287619,-1.1479806048222734,0
-0.2985474337867381,0.6546204598051673,-1.3914722776605752,2.100902143995628,-0.03116946714256943,-1.039977123840174,-0.8656761636507785,0.982285418363013,0.5759223248600008,-0.6382195990287619,-0.7725116089672321,1
-0.2985474337867381,0.40322901408130096,-0.6725658083741934,-0.09847944135837347,-0.03116946714256943,-1.2312386594109874,-0.956903065167316,0.39927035409398,0.7055078870145267,-0.3431542145243409,0.35389537859789244,1
-0.12618830033205244,-0.8257958316798221,0.04634066091218842,-0.31132282058617994,-0.4562439060420904,-0.2749309815569199,-0.5007685575846287,0.028260767740937574,-0.5255549534534679,0.42401578518715466,-0.6786443600034721,1
-1.505061367969538,3.364061597051279,-0.9293181188336156,-0.7370095790417932,1.7966506201253716,-0.8487155882693604,-0.8352671964785994,-1.4557775776711732,1.2238501356326303,-1.0513111373349522,-0.5847771110397104,0
-0.5858126562112143,-0.4347424716649192,0.4571443576472635,2.38469331629937,-0.2862141304822818,-0.37056174934232666,1.2325425712295828,0.5582744625309729,0.12237285731916155,1.0141465541959973,0.07229363170661092,0
-0.5858126562112143,-0.4347424716649192,0.4571443576472635,2.38469331629937,-0.2862141304822818,-0.37056174934232666,1.2325425712295828,0.5582744625309729,0.12237285731916155,1.0141465541959973,0.07229363170661092,0
0.27598301106221484,0.4590937797977157,0.14904158509595705,0.18531173094536854,0.011337976747383023,0.1075920895847071,-0.014225082829762313,0.4522717235729776,-0.3311766102216806,-0.8742719066322993,-1.0541133558585118,0
-0.4709065672414237,-0.21128340879926052,-0.36446303582288697,0.0434161447934977,5.197246131321542,-0.7530848204839538,-0.9873120323394952,0.028260767740937574,-0.6551405156079939,1.4272380925021877,0.07229363170661092,1
-0.12618830033205244,0.7384176083797893,-0.2617621116391182,-0.2403750275102444,-0.3924827402071622,-0.6574540526985471,-0.7136313277898828,0.028260767740937574,-0.07200548591262876,3.197630399528716,-0.11544086622090895,0
-0.8730778786356905,0.7942823740962041,-1.2887713534768064,-0.5241661998139866,-0.7963034571617075,-1.039977123840174,-1.0785389338560325,-0.2897474491331072,1.0942645734781045,-0.8152588297314148,-0.8663788579309919,0
-2.137044857303386,-0.043689111650016335,-0.6212153462823091,-0.31132282058617994,-0.7112885693818031,-0.7530848204839538,0.5635452934416415,-1.773785794545218,3.8155613787231464,-0.5792065221278776,2.512842104764378,0
-0.3560004782716331,2.274698665581193,0.8165975922904545,-0.2403750275102444,0.5639347473167605,0.5857459285117409,2.05358468487842,0.1342635066989329,-0.3959693912989421,0.42401578518715466,-1.1479806048222734,0
0.2185299665773188,-1.3285787231275543,1.2787517511174142,-0.6660617859658576,0.5426810253717844,-0.37056174934232666,-0.2879057873793747,0.08126213721993522,-0.3959693912989421,-0.4611803683261096,-0.8663788579309919,0
-1.102890056575271,-0.7140663002469926,-0.21041164954723374,-0.6660617859658576,-0.4562439060420904,-1.039977123840174,-1.0481299666838535,-0.5017529270490978,0.18716563839642308,-0.5792065221278776,-1.1479806048222734,0
-1.5625144124544337,-1.2168491916947248,0.5084948197391479,-0.8079573721177288,-0.2862141304822818,-0.37056174934232666,1.5062232757791951,-0.7137584049651472,0.05758007624189716,-0.4611803683261096,-1.1479806048222734,0
0.27598301106221484,0.7384176083797893,-0.056360263271580516,-0.5951139928899222,-0.2862141304822818,-1.1356078916255807,-0.7136313277898828,0.18726487617793053,-1.0438972020715718,0.48302886208803897,-1.1479806048222734,0
-0.9879839676054812,-0.043689111650016335,-1.1860704292930375,-0.2403750275102444,-0.3924827402071622,-0.7530848204839538,-0.956903065167316,-0.6077556660070931,0.5759223248600008,-0.16611498382168793,-0.960246106894752,1
-0.9879839676054812,-0.1554186430828458,-1.1860704292930375,-0.31132282058617994,-0.4137364621521383,-0.9443463560547672,-0.9873120323394952,-0.6607570354860908,0.5111295437827393,-0.1071019069208036,-0.960246106894752,1
0.16107692209242375,-0.8257958316798221,0.4571443576472635,0.32720731709723977,-0.13743807686744955,1.3507920707949952,2.205629520739316,0.1342635066989329,-0.7199332966852555,-0.5792065221278776,-0.960246106894752,0
-0.41345352275652864,-0.09955387736643106,-0.6212153462823091,0.18531173094536854,0.4789198595368562,1.6376843741512153,0.8068170308190747,-0.6607570354860908,-0.9143116399170458,-0.16611498382168793,-0.2093081151846706,1
-0.3560004782716331,0.5149585455141305,-1.1860704292930375,0.8947896617047238,-0.0736769110325213,0.8726382318679612,-0.04463405000194146,0.5582744625309729,0.18716563839642308,-0.7562457528305305,-0.8663788579309919,0
1.0803256338507474,-0.6023367688141634,1.5355040615768358,0.6109984894009818,-0.3712290182621861,-1.1356078916255807,-1.1089479010282115,0.18726487617793053,-1.7566177939214629,-0.16611498382168793,-0.7725116089672321,0
-0.4709065672414237,0.5708233112305452,-0.7752667325579624,1.8171109716918856,0.5001735814818322,3.2634074265031296,1.9319488161897036,0.8232813099259612,-0.3311766102216806,0.660068092790692,-0.960246106894752,0
-0.2985474337867381,0.3473642483648862,-0.4671639600066559,-0.16942723443430907,-0.24370668659232994,0.1075920895847071,0.2290466545476709,0.39927035409398,0.7703006680917912,-0.4021672914252252,-0.3970426131121905,0
-0.5858126562112143,-0.7699310659634073,0.2003920471878415,-0.09847944135837347,-0.2862141304822818,-0.6574540526985471,-0.014225082829762313,-0.2897474491331072,0.6407151059372652,-0.6972326759296462,-0.960246106894752,1
0.27598301106221484,-0.7140663002469926,0.6625462060148014,-0.2403750275102444,-0.1799455207574017,0.2988536251555206,0.1682287202033126,0.6642772014889682,0.8350934491690527,-0.1071019069208036,-1.1479806048222734,0
-0.3560004782716331,0.906011905529033,1.124700364841761,-0.5241661998139866,0.5851884692617366,0.3944843929409274,1.9927667505340616,0.028260767740937574,-0.6551405156079939,0.30598963138538604,-1.0541133558585118,0
-0.4709065672414237,-0.043689111650016335,-0.5698648841904247,-0.4532184067380512,-0.052423189087545216,-0.37056174934232666,-0.3487237217237329,0.028260767740937574,0.4463367627054749,-0.22512806072257227,-0.8663788579309919,1
-0.7581717896658999,1.1574033512528992,-1.1347199672011534,-0.3822706136621156,-0.13743807686744955,-0.2749309815569199,0.2290466545476709,-0.07774197121705773,0.5111295437827393,-0.520193445226994,-0.5847771110397104,0
-0.6432657006961093,1.1015385855364843,-1.1347199672011534,1.4978459028501765,-0.03116946714256943,-1.1356078916255807,-1.0785389338560325,-0.2897474491331072,0.6407151059372652,-1.5824288294429103,0.4477626275616524,0
-0.6432657006961093,1.1015385855364843,-1.1347199672011534,1.4978459028501765,-0.03116946714256943,-1.1356078916255807,-1.0785389338560325,-0.2897474491331072,0.6407151059372652,-1.5824288294429103,0.4477626275616524,0
-0.4709065672414237,-0.043689111650016335,-0.8266171946498468,-0.7370095790417932,-0.1799455207574017,-0.4661925171277335,-0.2270878530350164,0.028260767740937574,0.7055078870145267,-0.4611803683261096,-0.7725116089672321,0
-0.9879839676054812,0.989809054103655,-1.0320190430173843,-0.6660617859658576,-0.24370668659232994,-0.9443463560547672,-0.956903065167316,-0.2897474491331072,0.8350934491690527,-0.4611803683261096,0.2600281296341309,0
0.5632482334866911,-1.1609844259783102,1.5355040615768358,-0.3822706136621156,-0.2862141304822818,1.063899767438775,0.5635452934416415,0.08126213721993522,-0.2015910480671547,0.7780942465924606,0.2600281296341309,0
-0.18364134481694747,0.989809054103655,-1.1347199672011534,-0.4532184067380512,-0.2862141304822818,-0.7530848204839538,-0.8352671964785994,-0.2897474491331072,0.18716563839642308,1.7223034770066086,0.07229363170661092,1
-0.3560004782716331,0.5708233112305452,-0.9806685809255,-0.4532184067380512,-0.24370668659232994,-0.08366944598610641,-0.5919954591011661,-0.024740601738060072,0.05758007624189716,-0.6972326759296462,-0.8663788579309919,1
-0.3560004782716331,0.7942823740962041,-0.21041164954723374,-0.31132282058617994,0.011337976747383023,0.1075920895847071,1.5062232757791951,-0.2897474491331072,0.05758007624189716,-1.0513111373349522,-0.8663788579309919,0
-0.3560004782716331,0.906011905529033,-0.2617621116391182,-0.4532184067380512,-0.0736769110325213,0.20322285737011386,1.445405341434837,-0.3427488186121048,-0.007212704835364362,-1.0513111373349522,-0.8663788579309919,0
-0.011282211362261345,0.8222147569544115,-0.056360263271580516,-0.31132282058617994,-0.0736769110325213,-0.4661925171277335,-0.10545198434629977,0.4522717235729776,-0.007212704835364362,-0.7562457528305305,-1.1479806048222734,0
0.7930604114262713,-1.1609844259783102,1.381452675301183,-0.027531648282437888,0.1388603084172392,1.1595305352241814,1.1109067025408663,0.8762826794049589,-0.2015910480671547,0.9551334772951129,-0.7725116089672321,0
0.27598301106221484,-0.6582015345305782,1.8949572962200276,-0.2403750275102444,0.11760658647226313,-0.6574540526985471,-0.1358609515184789,0.982285418363013,1.4830212599416823,0.010924246880965044,0.07229363170661092,0
0.27598301106221484,-0.6582015345305782,1.8949572962200276,-0.2403750275102444,0.11760658647226313,-0.6574540526985471,-0.1358609515184789,0.982285418363013,1.4830212599416823,0.010924246880965044,0.07229363170661092,0
-0.8730778786356905,1.4367271798349732,-1.3914722776605752,-0.09847944135837347,0.3513975278669997,-0.17930021377151314,-0.5007685575846287,-0.07774197121705773,1.3534356977871564,-0.6382195990287619,0.2600281296341309,1
-0.9305309231205856,1.2412004998275217,-0.7752667325579624,-0.3822706136621156,-0.03116946714256943,-0.37056174934232666,1.0196798010243289,-0.5017529270490978,0.4463367627054749,-0.8152588297314148,-0.3031753641484305,0
-0.011282211362261345,0.5428909283723378,-0.36446303582288697,-0.7370095790417932,-0.15869179881242562,1.063899767438775,2.205629520739316,0.24026624565692814,-0.9791044209943072,2.725525784321642,-1.2418478537860334,0
-1.2177961455450617,-0.4347424716649192,-0.36446303582288697,-0.6660617859658576,-0.3924827402071622,-1.2312386594109874,-0.956903065167316,-0.5017529270490978,0.6407151059372652,-0.5792065221278776,-1.1479806048222734,0
-0.2985474337867381,-0.5464720030977487,2.2030600687713333,-0.4532184067380512,8.002737428058381,0.5857459285117409,0.6243632277859998,0.3462689846149235,-1.1734827642260977,3.66973501473579,-0.960246106894752,0
-0.5283596117263187,-0.1554186430828458,1.021999440657992,-0.3822706136621156,-0.03116946714256943,0.4901151607263342,0.8068170308190747,0.1342635066989329,0.31675120055094896,-0.520193445226994,-1.2418478537860334,0
-0.5858126562112143,0.7942823740962041,-0.056360263271580516,-0.5241661998139866,6.663752945524892,0.011961321799300349,0.13781975303113345,0.08126213721993522,-0.9791044209943072,2.8435519381234093,-0.960246106894752,0
-1.1603431010601668,-1.2727139574111397,1.0733499027498763,-0.5241661998139866,-0.3924827402071622,0.20322285737011386,0.44190942475292494,-0.4487515575701001,0.8350934491690527,0.7190811696915763,-0.11544086622090895,1
-0.8156248341507949,0.12390518549922787,-0.6212153462823091,-0.2403750275102444,-0.24370668659232994,0.2988536251555206,-0.1966788858628372,-0.3427488186121048,0.6407151059372652,-0.4021672914252252,-0.3031753641484305,0
0.16107692209242375,-0.21128340879926052,0.04634066091218842,-0.4532184067380512,0.4789198595368562,0.3944843929409274,2.7225819626663608,0.24026624565692814,-2.469338385771354,7.623611167095035,-0.4909098620759504,1
-0.3560004782716331,-0.21128340879926052,-0.056360263271580516,-0.4532184067380512,-0.5412587938219947,-0.6574540526985471,-0.4703595904124496,-0.07774197121705773,0.5111295437827393,-0.1071019069208036,-0.7725116089672321,0
0.5632482334866911,-0.7699310659634073,0.8679480543823389,-0.31132282058617994,0.4151586937019279,1.733315141936622,2.38808332377239,0.5582744625309729,-1.1086899831488333,3.3156565533304843,-0.8663788579309919,0
-0.7581717896658999,0.5149585455141305,-0.9806685809255,-0.5241661998139866,-0.24370668659232994,-0.7530848204839538,-0.6832223606177036,0.5582744625309729,1.0942645734781045,-0.7562457528305305,-1.335715102749793,0
-0.2410943893018425,-0.043689111650016335,-0.056360263271580516,-0.4532184067380512,-0.1799455207574017,2.498361284219876,2.8442178313550777,-0.18374471017511187,-0.5255549534534679,-0.6972326759296462,-0.8663788579309919,0
0.16107692209242375,-0.21128340879926052,0.04634066091218842,-0.4532184067380512,0.4789198595368562,0.3944843929409274,2.7225819626663608,0.24026624565692814,-2.469338385771354,7.623611167095035,-0.4909098620759504,1
0.16107692209242375,-0.21128340879926052,0.0976911230040726,-0.3822706136621156,0.4789198595368562,0.2988536251555206,2.6313550611498244,0.24026624565692814,-2.469338385771354,7.800650397797691,-0.5847771110397104,0
-0.3560004782716331,-0.21128340879926052,-0.056360263271580516,-0.4532184067380512,-0.5412587938219947,-0.6574540526985471,-0.4703595904124496,-0.07774197121705773,0.5111295437827393,-0.1071019069208036,-0.7725116089672321,0
-1.9072326793638048,2.7495491741707183,-1.1860704292930375,-0.8079573721177288,-0.902572066886588,2.402730516434469,1.1717246368852243,-1.5617803166291684,2.8436696625642033,-1.0513111373349522,0.07229363170661092,0
-2.0795918128184905,0.40322901408130096,-0.5185144220985403,-0.16942723443430907,-0.6262736816018989,0.1075920895847071,1.8103129475009867,-1.8797885335032127,3.4915974733368325,-0.3431542145243409,2.3251076068368577,1
-0.8730778786356905,1.380862414118558,-1.3914722776605752,0.32720731709723977,0.30889008397704754,-0.7530848204839538,-0.7136313277898828,-0.13074334069605534,0.8998862302463171,-0.5792065221278776,0.2600281296341309,0
-0.7581717896658999,-0.1554186430828458,-0.10771072536346496,-0.3822706136621156,-0.3712290182621861,-1.2312386594109874,-0.7440402949620619,-0.2367460796541095,-0.3959693912989421,-0.16611498382168793,-1.1479806048222734,0
-0.41345352275652864,2.0791719855737423,-1.0833695051092689,-0.027531648282437888,-0.1799455207574017,-1.039977123840174,-1.1089479010282115,-0.024740601738060072,0.5111295437827393,-0.5792065221278776,-0.5847771110397104,0
-0.12618830033205244,0.09597280264102052,-0.4671639600066559,-0.4532184067380512,-0.15869179881242562,-0.2749309815569199,-0.3487237217237329,0.24026624565692814,-0.07200548591262876,-0.4021672914252252,-1.335715102749793,1
-0.011282211362261345,0.4590937797977157,0.14904158509595705,-0.31132282058617994,-0.0736769110325213,-0.4661925171277335,0.10741078585895428,0.24026624565692814,0.5759223248600008,-0.2841411376234566,-0.2093081151846706,1
-0.2985474337867381,-0.1554186430828458,0.14904158509595705,-0.4532184067380512,-0.264960408537306,-0.7530848204839538,-0.7440402949620619,-0.4487515575701001,-0.007212704835364362,-0.5792065221278776,-0.021573617257149028,1
-0.12618830033205244,0.09597280264102052,-0.4671639600066559,-0.4532184067380512,-0.15869179881242562,-0.2749309815569199,-0.3487237217237329,0.24026624565692814,-0.07200548591262876,-0.4021672914252252,-1.335715102749793,1
-0.12618830033205244,0.2635670997902641,-0.2617621116391182,-0.31132282058617994,-0.22245296464735387,-0.37056174934232666,0.5635452934416415,-0.024740601738060072,-0.13679826698989028,-0.8742719066322993,-1.1479806048222734,0
-0.6432657006961093,-0.21128340879926052,-0.15906118745534942,-0.2403750275102444,-0.3712290182621861,-1.039977123840174,-0.31831475455155384,-0.3957501880911025,0.12237285731916155,-1.0513111373349522,-0.960246106894752,0
-0.12618830033205244,0.2635670997902641,-0.2617621116391182,-0.31132282058617994,-0.22245296464735387,-0.37056174934232666,0.5635452934416415,-0.024740601738060072,-0.13679826698989028,-0.8742719066322993,-1.1479806048222734,0
-0.2985474337867381,-0.6582015345305782,2.100359144587565,-0.5951139928899222,8.06649859389331,0.20322285737011386,0.6851811621303582,0.2932676151359258,-1.497446669612411,3.8467742454384433,-1.0541133558585118,0
-1.2177961455450617,0.5708233112305452,0.2003920471878415,-0.5951139928899222,0.011337976747383023,-0.08366944598610641,0.5331363262694624,0.08126213721993522,0.9646790113235786,0.7780942465924606,-1.0541133558585118,0
-0.18364134481694747,-1.1051196602618951,1.3301022132092988,-0.027531648282437888,0.07509914258231097,0.20322285737011386,1.0196798010243289,0.4522717235729776,0.3815439816282134,0.8371073234933449,-0.7725116089672321,1
-0.12618830033205244,1.4367271798349732,1.2787517511174142,-0.3822706136621156,0.7339645228765689,2.0202074452928422,3.2395344045934067,0.08126213721993522,-0.6551405156079939,0.18796347758361734,-1.0541133558585118,0
-0.2985474337867381,0.1797699512156426,-0.41581349791477146,-0.5241661998139866,0.3513975278669997,-0.37056174934232666,0.016183884342416837,-0.18374471017511187,-0.7847260777625199,1.6042773232048406,-0.8663788579309919,0
0.046170833122633696,0.5149585455141305,-0.9293181188336156,-0.2403750275102444,-0.0736769110325213,-0.4661925171277335,1.871130881845345,-0.18374471017511187,-1.0438972020715718,0.010924246880965044,-0.5847771110397104,0
0.046170833122633696,0.40322901408130096,-0.8779676567417312,-0.2403750275102444,-0.052423189087545216,-0.17930021377151314,1.9623577833618824,-0.18374471017511187,-1.0438972020715718,0.010924246880965044,-0.5847771110397104,0
1.0228725893658523,-1.2168491916947248,0.8679480543823389,-0.16942723443430907,-0.15869179881242562,0.5857459285117409,-0.014225082829762313,1.0882881573210084,0.05758007624189716,0.06993732378184937,-0.6786443600034721,1
-0.2985474337867381,0.1797699512156426,-0.41581349791477146,-0.5241661998139866,0.3513975278669997,-0.37056174934232666,0.016183884342416837,-0.18374471017511187,-0.7847260777625199,1.6042773232048406,-0.8663788579309919,0
0.6207012779715861,-0.7140663002469926,0.2003920471878415,-0.2403750275102444,0.053845420637334884,-0.2749309815569199,0.4723183919251041,-0.07774197121705773,-1.5622394506896755,-0.16611498382168793,0.07229363170661092,1
-0.011282211362261345,0.06804041978281314,0.04634066091218842,-0.4532184067380512,-0.22245296464735387,-0.4661925171277335,-0.1966788858628372,0.5582744625309729,0.5111295437827393,-0.2841411376234566,-0.3970426131121905,1
-0.2985474337867381,0.1797699512156426,-0.7752667325579624,-0.3822706136621156,-0.11618435492247375,-0.8487155882693604,-0.561586491928987,0.1342635066989329,0.3815439816282134,-0.9332849835331836,-0.960246106894752,1
0.27598301106221484,0.12390518549922787,-1.1860704292930375,-0.2403750275102444,0.6702033570416406,-0.17930021377151314,0.2898645888920292,-0.2897474491331072,-0.6551405156079939,-0.3431542145243409,0.4477626275616524,1
-0.7581717896658999,0.906011905529033,-0.9806685809255,-0.5241661998139866,0.20262147425216745,0.5857459285117409,1.2933605055739412,-0.4487515575701001,0.18716563839642308,-0.6972326759296462,-1.1479806048222734,1
-0.5858126562112143,3.028873002752792,-0.9293181188336156,-0.5951139928899222,1.9241729517952288,-0.5618232849131403,1.2933605055739412,-0.2897474491331072,-0.07200548591262876,-0.520193445226994,-1.335715102749793,0
0.27598301106221484,0.12390518549922787,-1.1860704292930375,-0.2403750275102444,0.6702033570416406,-0.17930021377151314,0.2898645888920292,-0.2897474491331072,-0.6551405156079939,-0.3431542145243409,0.4477626275616524,1
-0.5858126562112143,0.9339442883872404,-1.3914722776605752,-0.027531648282437888,-0.264960408537306,-1.2312386594109874,-1.0177209995116745,0.6642772014889682,1.1590573545553688,-0.8152588297314148,-1.1479806048222734,0
-0.18364134481694747,1.0177414369618625,-1.3914722776605752,0.0434161447934977,-0.15869179881242562,-0.4661925171277335,-0.3791326888959121,0.4522717235729776,0.8350934491690527,-0.7562457528305305,-0.8663788579309919,0
-0.2985474337867381,-0.1554186430828458,-0.5185144220985403,-0.6660617859658576,-0.11618435492247375,0.4901151607263342,1.6886770788122702,-0.3957501880911025,0.5111295437827393,-1.0513111373349522,-0.8663788579309919,0
0.39088910003200494,0.5149585455141305,-1.1860704292930375,-0.4532184067380512,1.244053849555994,1.063899767438775,1.3237694727461202,0.8762826794049589,-0.9791044209943072,0.2469765544845017,-0.960246106894752,0
-0.06873525584715741,4.4813569113795735,-1.3914722776605752,-0.5951139928899222,-0.13743807686744955,-1.2312386594109874,-1.0481299666838535,-0.18374471017511187,1.4182284788644182,-0.992298060434068,0.4477626275616524,0
-0.12618830033205244,4.4813569113795735,-1.3914722776605752,-0.5241661998139866,-0.11618435492247375,-1.2312386594109874,-1.0481299666838535,-0.18374471017511187,1.4830212599416823,-1.0513111373349522,0.4477626275616524,0
-0.18364134481694747,0.3473642483648862,-0.5698648841904247,-0.5241661998139866,-0.4774976279870665,-1.2312386594109874,-0.9264940979951368,-0.2897474491331072,0.7055078870145267,1.5452642463039563,0.07229363170661092,1
